,0
44152,5.0225
44153,2.4575
44154,7.1275
44155,2.755
44156,5.045
44157,7.07618414117
44158,7.08440714656
44159,4.4325
44160,4.355
44161,5.64234126984
44162,2.4525
44163,4.3675
44164,7.88014726685
44165,6.73052631579
44166,6.0675
44167,6.4775
44168,7.33437292752
44169,7.88160513164
44170,5.12
44171,7.64844025668
44172,7.00265625
44173,5.84734848485
44174,4.6625
44175,3.7325
44176,7.09528769841
44177,4.815
44178,7.38402861781
44179,7.03766171992
44180,7.69773928775
44181,4.0125
44182,5.95277777778
44183,2.495
44184,6.96495192308
44185,6.28571527778
44186,6.84735915493
44187,5.39677083333
44188,7.50922012653
44189,3.5525
44190,3.135
44191,5.71234059951
44192,6.79329411765
44193,6.9967618462
44194,4.63
44195,3.865
44196,3.97
44197,3.695
44198,2.495
44199,6.8825
44200,7.90486848838
44201,2.5275
44202,5.4675
44203,6.19
44204,6.70545041728
44205,4.44
44206,6.58537004228
44207,7.01531673262
44208,7.03280760804
44209,7.66889161772
44210,7.96020491182
44211,3.9875
44212,6.1375
44213,2.73
44214,7.08112525249
44215,3.84
44216,2.83
44217,7.76945519267
44218,6.11888888889
44219,5.66451896918
44220,6.365
44221,2.315
44222,6.58147264558
44223,6.75764423077
44224,3.635
44225,5.025
44226,4.0275
44227,3.2875
44228,4.7375
44229,2.8525
44230,3.42
44231,3.7775
44232,4.86741071429
44233,7.7716766596
44234,6.2225
44235,5.1075
44236,5.835
44237,7.85245817021
44238,7.90670374636
44239,6.21060896786
44240,7.92754675627
44241,7.19257774237
44242,2.9725
44243,3.545
44244,5.78
44245,4.795
44246,6.745
44247,2.36
44248,6.49037198802
44249,5.6425
44250,7.50936740304
44251,5.215
44252,5.640625
44253,2.58
44254,7.42046306464
44255,5.8175
44256,7.75980598647
44257,7.376875
44258,5.97257352941
44259,5.5375
44260,5.46721311475
44261,7.55388026556
44262,5.83960144928
44263,4.0875
44264,6.80137458299
44265,4.5325
44266,6.7565
44267,3.5825
44268,6.255
44269,2.315
44270,4.7875
44271,7.46954545455
44272,6.13794577922
44273,6.275
44274,5.0525
44275,6.305
44276,4.1
44277,7.87988679072
44278,6.46706766917
44279,7.72326067534
44280,7.01387356281
44281,5.57
44282,3.5275
44283,7.324375
44284,4.525
44285,4.6925
44286,7.10962328767
44287,4.445
44288,5.2175
44289,5.776
44290,6.57837662338
44291,7.77223019873
44292,6.715
44293,7.86421676653
44294,6.232875
44295,7.8025
44296,7.05609805474
44297,7.67655479328
44298,3.27
44299,7.55248803828
44300,5.315
44301,5.99
44302,2.085
44303,3.12
44304,6.29105769231
44305,3.5325
44306,3.9125
44307,5.98
44308,7.81987019785
44309,3.7825
44310,6.23689503205
44311,7.94094538047
44312,7.4150778695
44313,6.93044395054
44314,3.51
44315,7.05231852654
44316,7.16028643147
44317,5.56
44318,7.56720778639
44319,7.87487097743
44320,3.7675
44321,5.545
44322,6.47975609756
44323,5.52934210526
44324,6.58
44325,7.59624683197
44326,2.2975
44327,5.755
44328,3.5925
44329,7.05018048302
44330,4.025
44331,7.17492355553
44332,7.41657596407
44333,7.08888666141
44334,5.64666666667
44335,5.52275
44336,4.14
44337,2.88
44338,4.325
44339,5.3775
44340,6.77114497438
44341,7.64919124855
44342,5.8725
44343,6.66984437748
44344,2.135
44345,7.10451367315
44346,2.31
44347,2.7675
44348,7.35163689464
44349,6.245
44350,7.2575
44351,5.09217391304
44352,4.37
44353,7.17020212048
44354,6.46525
44355,7.52571064262
44356,5.2225
44357,2.695
44358,7.28089638746
44359,7.34067515487
44360,5.68
44361,7.70580399391
44362,6.09665465775
44363,3.24
44364,4.8175
44365,4.7575
44366,7.08164215686
44367,4.665
44368,7.44745901639
44369,5.02504032258
44370,7.88632501368
44371,4.5275
44372,7.19842067833
44373,6.75247727273
44374,4.2025
44375,6.12
44376,2.05
44377,4.30743333333
44378,5.85478195058
44379,4.3525
44380,7.06686009367
44381,4.31
44382,2.74
44383,4.8325
44384,6.47
44385,7.60742253851
44386,4.24
44387,3.635
44388,7.90008981401
44389,7.12732051177
44390,3.9075
44391,7.87798870029
44392,7.84017034245
44393,7.85444791786
44394,6.71648839635
44395,7.54304465259
44396,7.21747863248
44397,3.27
44398,1.575
44399,7.70538224514
44400,7.71391089684
44401,4.645
44402,2.76
44403,5.00923611111
44404,7.3671029222
44405,1.795
44406,4.335
44407,7.00508384112
44408,7.34735240093
44409,5.1
44410,7.08495327103
44411,6.16710403727
44412,3.78
44413,1.82
44414,5.84184359389
44415,4.7525
44416,7.27247695853
44417,2.965
44418,6.394625
44419,3.8725
44420,7.75309299441
44421,4.0
44422,3.77
44423,7.37132655944
44424,3.3475
44425,7.54919125203
44426,5.89
44427,3.515
44428,6.73513127837
44429,5.0025
44430,5.035
44431,3.8825
44432,2.9475
44433,4.8925
44434,6.83601099182
44435,5.79
44436,5.645
44437,3.81
44438,4.485
44439,6.87564479638
44440,5.6175
44441,7.29573218356
44442,5.09
44443,7.43687268588
44444,6.29532637553
44445,7.72860075711
44446,5.9574615459
44447,5.3175
44448,5.95483146067
44449,7.78953869722
44450,4.5275
44451,4.5775
44452,4.36
44453,2.64
44454,7.26711195565
44455,5.07
44456,3.4325
44457,6.345
44458,7.01147410551
44459,7.95077450523
44460,4.035
44461,5.85496710526
44462,4.86515804598
44463,7.49425407948
44464,5.034921875
44465,4.165
44466,2.5125
44467,5.84272516388
44468,3.1675
44469,4.8425
44470,5.375
44471,2.39
44472,5.75891752507
44473,7.5659507138
44474,4.56
44475,7.42754593426
44476,6.90813905173
44477,4.7775
44478,5.3425
44479,6.25592604319
44480,6.41721369396
44481,2.2725
44482,6.85508561359
44483,6.28234567901
44484,6.2025
44485,4.834453125
44486,7.03
44487,6.32
44488,7.01425470808
44489,4.7025
44490,7.13854751535
44491,5.8925
44492,5.5125
44493,7.83769008672
44494,5.9225
44495,7.13352250385
44496,7.14191359703
44497,6.1525
44498,4.25
44499,2.6525
44500,5.76
44501,3.565
44502,7.7292931874
44503,6.28
44504,3.5875
44505,4.9325
44506,3.6
44507,6.12056256383
44508,7.84779508643
44509,5.4875
44510,6.77952396543
44511,5.95284999565
44512,5.3475
44513,6.35295296717
44514,6.77203982307
44515,7.6797571734
44516,4.2825
44517,6.4075
44518,5.0775
44519,6.055
44520,7.14351708075
44521,6.415
44522,6.365
44523,4.3075
44524,7.20847505381
44525,5.455
44526,5.6925
44527,1.3175
44528,5.37864102564
44529,5.3525
44530,6.4775
44531,7.18088993659
44532,5.1875
44533,5.9875
44534,6.69043575652
44535,4.7725
44536,4.9075
44537,3.3975
44538,3.5725
44539,3.975
44540,7.25955555556
44541,6.5225
44542,5.0975
44543,2.0575
44544,6.74697446106
44545,7.47622913054
44546,7.31771043233
44547,7.34097946436
44548,2.3025
44549,6.65
44550,6.085
44551,3.4
44552,5.87479862518
44553,6.80580170111
44554,4.4325
44555,7.07777991514
44556,4.13246710526
44557,2.495
44558,3.0875
44559,7.37056448635
44560,7.3069974139
44561,7.38105834675
44562,6.87208333333
44563,3.7125
44564,6.52239285714
44565,3.435
44566,5.2925
44567,4.9575
44568,6.1825
44569,6.53
44570,3.6525
44571,7.87771803143
44572,7.38627913298
44573,3.615
44574,4.545
44575,3.0275
44576,6.565
44577,7.16968694163
44578,6.85258789132
44579,5.5925
44580,5.8675
44581,3.6
44582,6.80837097284
44583,4.7825
44584,4.92
44585,5.435
44586,3.19
44587,3.06
44588,5.075
44589,6.10275654466
44590,6.92684782609
44591,7.59039665693
44592,3.8675
44593,6.515
44594,7.60744794574
44595,4.6075
44596,2.09
44597,6.73248554913
44598,2.2025
44599,7.48964163166
44600,4.9
44601,7.69166454341
44602,4.245
44603,6.0325
44604,6.54493134179
44605,5.4475
44606,2.16
44607,3.3725
44608,6.71232142857
44609,5.67311771012
44610,3.8775
44611,5.6475
44612,6.68666666667
44613,6.2447583472
44614,5.98473584263
44615,7.64451580217
44616,5.99
44617,2.0375
44618,4.5
44619,5.33
44620,4.665
44621,6.405
44622,6.78960743802
44623,7.16018515844
44624,6.02
44625,2.5425
44626,3.55
44627,7.00326782233
44628,7.88603646592
44629,5.85959797962
44630,7.21863165756
44631,2.0675
44632,7.88164334401
44633,5.73994186047
44634,7.33585960961
44635,4.9225
44636,3.67
44637,7.70964247002
44638,5.82099728743
44639,4.07498626374
44640,6.79447530864
44641,4.875
44642,4.73
44643,6.04942857143
44644,7.24361495797
44645,7.2892153538
44646,7.60479692875
44647,6.085
44648,4.8775
44649,5.0
44650,2.3825
44651,7.50531909654
44652,4.7075
44653,5.7955
44654,4.425
44655,3.17
44656,7.57948073524
44657,3.425
44658,5.64368421053
44659,5.1575
44660,7.02175316599
44661,3.1325
44662,6.8525
44663,4.72
44664,7.91769277158
44665,5.06625
44666,4.4975
44667,5.36200626566
44668,6.0825
44669,6.91247937294
44670,6.71868919622
44671,3.3725
44672,1.7925
44673,6.73
44674,6.33
44675,3.96
44676,6.12
44677,5.58
44678,6.92377191462
44679,7.11136657483
44680,4.0725
44681,2.49
44682,5.33513157895
44683,7.34477941176
44684,7.30348167907
44685,7.26283512972
44686,6.9249375
44687,7.51912339744
44688,6.50676470588
44689,6.015
44690,4.52052083333
44691,4.2025
44692,4.625
44693,7.62880284491
44694,7.0125
44695,7.19739786504
44696,5.075
44697,5.86995098039
44698,7.12613888889
44699,3.7425
44700,6.4225
44701,3.0125
44702,4.69
44703,5.775
44704,7.42322205454
44705,6.45888888889
44706,7.80102243468
44707,3.5975
44708,5.72
44709,4.1225
44710,2.065
44711,6.94729099266
44712,3.855
44713,5.72231132075
44714,5.37988365801
44715,7.28127206403
44716,5.1025
44717,2.5825
44718,6.24213374932
44719,4.46
44720,3.8825
44721,2.2975
44722,5.7
44723,7.58380477227
44724,2.275
44725,4.35
44726,7.55256875645
44727,5.58020989865
44728,7.61396526125
44729,5.65279662698
44730,6.95405936006
44731,6.55652502074
44732,4.1225
44733,6.2375
44734,6.32191304348
44735,5.8598255814
44736,7.31265530303
44737,5.8475
44738,6.8775
44739,7.8972053962
44740,7.81120056487
44741,5.505
44742,6.3175
44743,7.29732754626
44744,7.35643128812
44745,5.3675
44746,3.205
44747,6.56559149513
44748,4.8325
44749,7.86926960358
44750,5.97979699248
44751,6.70495283019
44752,7.33739084075
44753,5.5575
44754,5.745
44755,6.5775
44756,6.04636195286
44757,4.0275
44758,6.97008993191
44759,6.94639751678
44760,7.6425672107
44761,6.485
44762,6.9780461322
44763,6.47
44764,3.3725
44765,5.06857142857
44766,4.1725
44767,7.30378801947
44768,5.035
44769,5.735
44770,7.58092005472
44771,5.31017738359
44772,3.7625
44773,5.45
44774,7.61481481481
44775,7.18189021916
44776,5.92015174723
44777,3.8425
44778,7.03
44779,6.7825
44780,7.18433520294
44781,1.6375
44782,2.5425
44783,5.9275
44784,6.0975
44785,4.5975
44786,6.38614900468
44787,7.28804059781
44788,7.01770509749
44789,1.51
44790,2.3375
44791,5.57
44792,6.55667488273
44793,7.0247605432
44794,5.48244992708
44795,4.8425
44796,4.165
44797,7.75150947374
44798,5.295
44799,4.7425
44800,5.95093468918
44801,4.2975
44802,7.83951870477
44803,7.55751691962
44804,5.88607142857
44805,2.7
44806,6.6926
44807,4.475
44808,3.6775
44809,5.9
44810,4.73488636364
44811,6.3725
44812,6.32528351065
44813,4.245
44814,5.85333333333
44815,6.65146284922
44816,5.2475
44817,4.4875
44818,7.95994082204
44819,4.6975
44820,7.81037065378
44821,5.2
44822,4.4875
44823,3.5425
44824,5.98
44825,7.14937770563
44826,7.37707221473
44827,2.5825
44828,2.7225
44829,7.09025459677
44830,3.8975
44831,5.735
44832,5.305
44833,7.79616767446
44834,6.72600431391
44835,7.35160523745
44836,7.9664601802
44837,4.3825
44838,5.34583333333
44839,7.88729177856
44840,7.45530241546
44841,7.2154153279
44842,6.75492094862
44843,1.8725
44844,6.01
44845,2.6
44846,6.24
44847,6.62991803279
44848,7.63867680482
44849,7.55244082419
44850,7.75464284697
44851,4.075
44852,4.5175
44853,4.8975
44854,5.0125
44855,3.05
44856,6.60408333333
44857,6.44
44858,6.96295736311
44859,5.69474519231
44860,4.15
44861,2.1375
44862,7.24250555888
44863,3.295
44864,4.1975
44865,5.44
44866,4.09
44867,1.8475
44868,7.84984689754
44869,6.76541612554
44870,6.27
44871,5.1175
44872,5.645
44873,3.29
44874,6.52596269974
44875,7.64905252658
44876,6.09991666667
44877,6.4675
44878,4.595
44879,7.50081580691
44880,4.325
44881,7.61966985552
44882,4.64
44883,6.8006943734
44884,5.8875
44885,3.935
44886,3.25
44887,7.45712039235
44888,5.82848544749
44889,7.3125625739
44890,5.805
44891,3.9875
44892,7.11840236917
44893,3.165
44894,3.555
44895,7.52168213899
44896,3.8875
44897,6.9933660811
44898,5.35
44899,7.22518866492
44900,7.36147112231
44901,7.6125
44902,4.6875
44903,5.08
44904,7.88341408002
44905,4.49
44906,5.00507894737
44907,6.7725
44908,6.1074375
44909,6.27138333333
44910,7.2367351976
44911,7.8746996083
44912,4.7025
44913,2.9025
44914,5.7375
44915,5.41416666667
44916,1.92
44917,6.02034375
44918,4.37
44919,6.6532353516
44920,5.1775
44921,6.43471830986
44922,7.92297025096
44923,7.4740482459
44924,3.7825
44925,7.50003306093
44926,5.3325
44927,5.26
44928,4.1425
44929,4.6275
44930,7.10116866572
44931,3.81
44932,6.645
44933,5.4625
44934,5.54805555556
44935,6.72136418692
44936,4.8025
44937,4.6625
44938,5.845
44939,5.9675
44940,5.83
44941,7.065
44942,4.14
44943,3.4925
44944,7.12914250602
44945,4.56
44946,7.38498111534
44947,6.065
44948,4.96795454545
44949,7.61505363839
44950,5.645
44951,7.23879508425
44952,4.4925
44953,5.7775
44954,4.075
44955,6.95092541837
44956,7.71232142642
44957,5.6625
44958,3.8375
44959,5.955
44960,5.8325
44961,6.62263011869
44962,4.1675
44963,5.295
44964,7.27461925504
44965,3.825
44966,3.985
44967,5.7
44968,5.93002403846
44969,7.35863982434
44970,3.06
44971,4.99
44972,6.115
44973,5.58
44974,5.785
44975,4.7049025974
44976,5.105
44977,4.3925
44978,4.72
44979,3.82
44980,4.0275
44981,5.822375
44982,7.06895950831
44983,7.65481572292
44984,6.6525
44985,7.53788571344
44986,5.25
44987,6.58529143751
44988,6.74745733788
44989,5.8275
44990,6.9443442623
44991,7.61870947703
44992,7.47356251278
44993,3.31
44994,4.9175
44995,1.2225
44996,5.0625
44997,5.0525
44998,2.9625
44999,3.42
45000,6.5075
45001,3.0975
45002,5.6425
45003,5.37997282609
45004,5.2425
45005,7.78304238766
45006,5.555
45007,3.3475
45008,4.6125
45009,3.6025
45010,5.21
45011,6.2736722786
45012,7.2721875
45013,4.7125
45014,6.21811032649
45015,6.87160600552
45016,5.52375
45017,2.2325
45018,6.1325
45019,7.41033852704
45020,2.4125
45021,5.5625
45022,3.68
45023,7.27775419609
45024,6.771953125
45025,7.31718034333
45026,5.835
45027,6.86579166667
45028,6.93585316141
45029,6.5334311651
45030,5.92511079094
45031,2.43
45032,6.30433068666
45033,5.4325
45034,7.85435780067
45035,5.25416666667
45036,7.75571694224
45037,3.9925
45038,7.5582208722
45039,2.9425
45040,7.59236016398
45041,6.93791666667
45042,4.195
45043,5.835
45044,4.5125
45045,6.89427287582
45046,3.85969008264
45047,6.97995224541
45048,5.87337980769
45049,6.0375
45050,5.96701496857
45051,5.64
45052,7.19447679936
45053,5.5375
45054,6.155
45055,5.11
45056,7.74771995991
45057,6.58384153864
45058,7.54683090436
45059,4.155
45060,1.7875
45061,4.6125
45062,3.75
45063,5.23
45064,6.5375
45065,2.83
45066,5.18997844828
45067,4.2
45068,6.4275
45069,4.135
45070,5.605
45071,4.395
45072,7.01835927233
45073,4.4775
45074,4.69
45075,6.0525
45076,2.49
45077,5.4675
45078,1.945
45079,7.69497454754
45080,7.8054993195
45081,7.3452942624
45082,3.5675
45083,6.5321039604
45084,5.48392857143
45085,4.4775
45086,6.5929246853
45087,2.855
45088,4.765
45089,4.7325
45090,5.7125
45091,3.41
45092,5.42671428571
45093,3.5575
45094,7.25334475183
45095,5.71290220635
45096,7.68099497361
45097,6.1375
45098,5.8275
45099,3.2525
45100,4.0925
45101,3.89
45102,5.94474137931
45103,5.8775
45104,4.575
45105,4.6375
45106,2.47
45107,5.18175595238
45108,6.2925
45109,7.2893696977
45110,7.28350626053
45111,7.37225417685
45112,4.3175
45113,3.06
45114,1.81
45115,7.04788904014
45116,2.715
45117,7.62172172245
45118,7.67905194485
45119,6.81
45120,5.87218668778
45121,5.87107142857
45122,3.87
45123,7.0913594528
45124,7.1239059681
45125,7.27181068488
45126,5.92
45127,6.0075
45128,5.4275
45129,3.4475
45130,3.4675
45131,5.485
45132,5.46222442603
45133,6.50614022505
45134,7.6111116238
45135,6.01687309451
45136,6.52495535714
45137,6.6325
45138,6.76891745816
45139,6.6225
45140,6.98393943981
45141,6.36854213508
45142,7.91216273991
45143,7.43696146175
45144,6.99725490196
45145,5.385
45146,2.8975
45147,5.4
45148,7.48770115334
45149,5.3725
45150,6.11255376344
45151,5.11555555556
45152,6.08489473684
45153,6.40179857504
45154,5.2175
45155,7.21740539262
45156,3.6275
45157,5.6
45158,3.29
45159,5.92085459878
45160,6.9882502166
45161,6.805
45162,4.4575
45163,6.805
45164,5.6975
45165,5.47934878419
45166,4.77
45167,7.04861296837
45168,3.815
45169,2.915
45170,5.3
45171,7.83709910593
45172,5.6425
45173,6.66
45174,3.715
45175,7.02676583953
45176,6.745
45177,7.61299706155
45178,7.17426130552
45179,3.7625
45180,4.0925
45181,4.775
45182,6.92202777778
45183,2.8175
45184,6.075
45185,6.63170787784
45186,6.588650908
45187,1.7425
45188,2.1975
45189,7.67709065174
45190,4.715
45191,5.80691508582
45192,4.385
45193,3.1675
45194,7.88750605824
45195,2.49
45196,4.295
45197,5.70083333333
45198,3.6575
45199,4.9825
45200,4.115
45201,5.975
45202,3.8275
45203,6.09541499186
45204,4.66
45205,6.54440313458
45206,7.93471131728
45207,5.25015581232
45208,5.62
45209,7.42444388182
45210,7.29566000608
45211,6.0675
45212,5.97283333333
45213,7.62005093365
45214,6.3075
45215,4.2075
45216,5.13916666667
45217,4.8425
45218,5.1625
45219,3.345
45220,2.4525
45221,6.90230465367
45222,6.1575
45223,4.0625
45224,5.1425
45225,5.77287442213
45226,4.205
45227,6.2523630137
45228,6.3595608803
45229,6.54786250243
45230,2.6025
45231,7.87002166066
45232,4.9975
45233,7.61870748299
45234,6.7349742268
45235,4.8675
45236,6.085
45237,6.6375
45238,6.70581988539
45239,5.6025
45240,6.66209090909
45241,3.6125
45242,4.29
45243,6.6825
45244,1.905
45245,6.3575
45246,4.025
45247,3.9575
45248,5.53000071045
45249,6.52
45250,7.04965707178
45251,3.6475
45252,2.8025
45253,4.235
45254,5.63496031746
45255,5.2875
45256,5.6175
45257,6.86675373134
45258,7.73723770683
45259,5.73416666667
45260,6.355
45261,7.68994274809
45262,2.785
45263,6.09926293782
45264,4.7175
45265,7.78151608773
45266,6.38
45267,5.07519230769
45268,5.3475
45269,5.74002272727
45270,5.0975
45271,5.72996453901
45272,7.53274996392
45273,3.865
45274,6.12933766234
45275,6.47042521368
45276,6.65499647079
45277,5.355
45278,6.8025
45279,5.21
45280,6.915
45281,3.6775
45282,7.72879925975
45283,7.35321441073
45284,4.785
45285,5.93284618019
45286,6.54379328806
45287,7.33540106075
45288,7.68986144087
45289,5.7925
45290,2.98
45291,7.86421406552
45292,6.74
45293,6.7425
45294,7.72795612482
45295,5.2425
45296,7.67722675929
45297,6.885
45298,4.1325
45299,7.691236313
45300,2.8525
45301,6.5225
45302,3.3475
45303,5.435
45304,5.745
45305,4.3325
45306,4.4525
45307,5.72462210225
45308,6.54175758275
45309,7.38875
45310,7.62506629228
45311,4.9925
45312,5.7275
45313,6.25
45314,4.2475
45315,6.5425
45316,4.65
45317,5.73
45318,4.935
45319,4.27725
45320,6.095
45321,5.5325
45322,5.1875
45323,6.7025
45324,2.62
45325,7.43109922432
45326,7.86795913426
45327,7.93282920766
45328,3.5475
45329,4.32
45330,5.6225
45331,4.455
45332,6.5225
45333,7.015
45334,7.90199446853
45335,6.525
45336,6.145
45337,4.765
45338,5.2325
45339,5.92885055096
45340,7.44168334814
45341,6.4925
45342,7.29230769231
45343,5.94238510826
45344,4.83
45345,7.4387605139
45346,6.14384321683
45347,7.03680213405
45348,6.51113774115
45349,6.8275
45350,5.28
45351,6.19
45352,5.57646039604
45353,5.155
45354,7.01905300926
45355,7.53966087049
45356,3.245
45357,4.4
45358,4.795
45359,4.725
45360,7.2421575485
45361,7.62296259551
45362,7.55302982469
45363,5.34277538733
45364,7.32413849311
45365,3.47
45366,7.30156705486
45367,7.66667653293
45368,5.23259615385
45369,4.12
45370,6.22337725127
45371,6.21232876712
45372,7.70639717953
45373,7.72195127554
45374,5.95
45375,5.0425
45376,4.4675
45377,5.32846113759
45378,6.44
45379,5.0775
45380,4.615
45381,4.2875
45382,6.63909163279
45383,4.6325
45384,5.7325
45385,6.76938202959
45386,1.5525
45387,5.76777777778
45388,6.235
45389,4.4375
45390,7.2903336527
45391,5.06532539683
45392,7.50965482552
45393,7.51444450275
45394,5.975
45395,3.4775
45396,7.20555665027
45397,7.77793051778
45398,7.36
45399,3.835
45400,6.51
45401,5.93811459285
45402,7.94931111075
45403,6.04773095979
45404,5.0725
45405,6.34470238095
45406,7.52123214009
45407,7.06996073298
45408,2.1275
45409,4.3925
45410,2.81
45411,6.25667141787
45412,7.00546139627
45413,6.51994680851
45414,6.279375
45415,7.46559795267
45416,7.00681255526
45417,6.12859930083
45418,4.64
45419,2.555
45420,7.55189474625
45421,7.87269943556
45422,7.39595224805
45423,4.3426073132
45424,6.14350339497
45425,6.030458849
45426,7.30871680794
45427,6.609128562
45428,5.69
45429,4.6725
45430,5.16995454545
45431,7.86238003175
45432,6.765
45433,6.2275
45434,4.69
45435,7.74027683032
45436,4.51
45437,3.69
45438,5.1275
45439,5.69525152221
45440,4.5909939693
45441,5.6625
45442,7.25969387755
45443,7.15498288413
45444,5.61494318182
45445,6.68673446613
45446,7.03460047961
45447,7.07478378378
45448,5.77290986395
45449,3.8675
45450,7.57267526367
45451,4.135
45452,5.9575
45453,5.5075
45454,6.88917451512
45455,5.58
45456,5.93754716981
45457,7.07828067625
45458,3.42
45459,7.65073856868
45460,4.15
45461,6.3471875
45462,7.38256350045
45463,4.665
45464,7.53838335934
45465,7.47615101944
45466,6.65856686047
45467,6.8927183537
45468,7.86284367041
45469,6.51201894224
45470,7.94536778703
45471,7.22250198755
45472,5.71
45473,5.93264778668
45474,5.3625
45475,6.2675
45476,2.9575
45477,5.73458786409
45478,3.585
45479,6.93963260135
45480,5.03133928571
45481,6.88228284077
45482,7.30376925097
45483,4.825
45484,4.66
45485,6.0775
45486,6.3625
45487,6.90566024834
45488,6.01214657738
45489,2.455
45490,5.8575
45491,7.41442236025
45492,7.38321411855
45493,5.9925
45494,7.50439117743
45495,5.225
45496,6.85373406863
45497,5.31
45498,6.82915346952
45499,5.2425
45500,3.6425
45501,4.7225
45502,4.5375
45503,6.43991935484
45504,6.0175
45505,7.22985121452
45506,6.94
45507,4.3875
45508,6.93180481142
45509,5.805
45510,4.115
45511,6.19484250437
45512,3.89
45513,4.9575
45514,6.33
45515,6.1075
45516,7.51947242028
45517,6.45589507166
45518,3.9325
45519,7.23989107143
45520,2.85
45521,7.14429172753
45522,6.24232972677
45523,2.3225
45524,4.71
45525,6.3
45526,6.16
45527,4.46
45528,5.3275
45529,7.40631315751
45530,4.895
45531,6.26766853933
45532,5.36
45533,7.08959672879
45534,6.75762309662
45535,6.67929347826
45536,7.49116799035
45537,1.9725
45538,4.89255681818
45539,6.07855029556
45540,7.32035365936
45541,7.64419277134
45542,7.70515701622
45543,5.17
45544,6.47792849469
45545,6.84161269213
45546,5.48855381621
45547,6.73056666667
45548,5.26
45549,5.6975
45550,5.4925
45551,3.755
45552,5.88924756831
45553,4.8975
45554,4.812578125
45555,5.7975
45556,6.175
45557,7.53698651631
45558,5.13
45559,5.71426470588
45560,4.6175
45561,3.57
45562,5.78
45563,6.79743470209
45564,5.405
45565,4.465
45566,6.16254396682
45567,6.4475
45568,3.3475
45569,6.4375
45570,5.435
45571,6.5075
45572,7.75622272815
45573,6.455
45574,5.48257129952
45575,3.435
45576,4.3075
45577,6.6985770751
45578,6.8267862426
45579,7.14728594727
45580,7.85053069075
45581,2.25
45582,7.94243537282
45583,2.96
45584,3.4075
45585,5.73
45586,6.74461303188
45587,4.9225
45588,7.7363462686
45589,6.86251434676
45590,6.93
45591,7.52991405104
45592,5.9425
45593,7.8625010759
45594,7.061722134
45595,4.545
45596,7.40485227729
45597,6.75725616921
45598,7.32991363711
45599,6.12513157895
45600,6.8775
45601,5.175
45602,4.55
45603,3.7225
45604,4.09
45605,7.7090009288
45606,6.0475
45607,7.75053204261
45608,6.37
45609,4.7528125
45610,7.11708333333
45611,6.80183518918
45612,3.68
45613,6.58572070191
45614,4.865
45615,6.77
45616,6.60806210692
45617,7.78055659708
45618,3.6325
45619,6.5
45620,2.0525
45621,7.39389509539
45622,4.31
45623,5.89971153846
45624,7.47030780284
45625,5.88
45626,2.4825
45627,4.2575
45628,3.8075
45629,7.94053358097
45630,7.39479978962
45631,4.66777777778
45632,3.46
45633,3.2125
45634,7.04696428571
45635,4.635
45636,5.92489240118
45637,6.8304986945
45638,5.3295
45639,5.3
45640,6.755
45641,7.58879476721
45642,5.58968584656
45643,5.49
45644,7.57337814868
45645,7.83590738242
45646,6.8025
45647,5.79625
45648,7.02241034248
45649,5.87
45650,7.67125287471
45651,6.98962328456
45652,7.82271989634
45653,2.045
45654,3.86
45655,7.00185722526
45656,6.93748098859
45657,7.66312673854
45658,3.7675
45659,6.47205
45660,5.13
45661,7.51603752885
45662,5.43
45663,6.6331547619
45664,5.8425
45665,7.32395778855
45666,7.17784721927
45667,5.4375
45668,2.695
45669,2.5175
45670,7.03477084054
45671,1.905
45672,4.3925
45673,5.54228070175
45674,6.6225
45675,3.885
45676,4.065
45677,7.005
45678,6.04657608696
45679,5.0925
45680,7.05673164294
45681,3.695
45682,7.86419396745
45683,6.2325
45684,6.49470750552
45685,5.86625
45686,7.88017577954
45687,4.34
45688,7.57088147286
45689,6.10225417685
45690,3.775
45691,6.61807291667
45692,4.405
45693,4.8775
45694,6.095
45695,2.755
45696,6.80795737719
45697,7.80709498117
45698,2.925
45699,3.635
45700,7.3295706189
45701,6.17
45702,3.9925
45703,7.14448744648
45704,2.9125
45705,5.76
45706,3.94
45707,7.595
45708,7.85560074367
45709,7.58355207274
45710,6.5946875
45711,6.1475
45712,5.215
45713,7.64931676309
45714,2.9625
45715,6.3475
45716,6.52239097269
45717,6.22048913043
45718,5.7674742268
45719,7.52150846116
45720,7.93328249343
45721,7.26775316032
45722,6.99569256913
45723,5.46498
45724,5.43278206333
45725,6.29264705882
45726,5.08458333333
45727,3.0625
45728,6.5675
45729,6.96850131237
45730,5.65807915886
45731,3.7875
45732,5.70724781684
45733,4.3625
45734,3.7325
45735,4.95010302198
45736,5.97740384615
45737,6.43609704641
45738,5.94029807692
45739,6.90151839096
45740,5.64982876712
45741,5.7125
45742,4.6575
45743,6.60745963972
45744,3.725
45745,7.45234820932
45746,5.0975
45747,5.87247787611
45748,4.13
45749,5.5675
45750,2.2975
45751,4.97532169118
45752,7.17930714255
45753,5.285
45754,3.5425
45755,7.15767598629
45756,5.7525
45757,7.26518738025
45758,5.9225
45759,5.5175
45760,2.615
45761,6.41090435433
45762,4.835
45763,7.40603163396
45764,6.78407484301
45765,7.36864980919
45766,6.19010416667
45767,6.3775
45768,5.86752873563
45769,4.3825
45770,6.69645004372
45771,5.38
45772,5.33128571429
45773,3.6175
45774,4.51
